data,faixaEtaria,quantidade,mes/ano,ano,acumulado
2020-01-01,00-02,0.0,2020-01,2020,0.0
2020-01-01,03-04,0.0,2020-01,2020,0.0
2020-01-02,00-02,0.0,2020-01,2020,0.0
2020-01-02,03-04,0.0,2020-01,2020,0.0
2020-01-03,00-02,0.0,2020-01,2020,0.0
2020-01-03,03-04,0.0,2020-01,2020,0.0
2020-01-04,00-02,0.0,2020-01,2020,0.0
2020-01-04,03-04,0.0,2020-01,2020,0.0
2020-01-05,00-02,0.0,2020-01,2020,0.0
2020-01-05,03-04,0.0,2020-01,2020,0.0
2020-01-06,00-02,0.0,2020-01,2020,0.0
2020-01-06,03-04,0.0,2020-01,2020,0.0
2020-01-07,03-04,0.0,2020-01,2020,0.0
2020-01-07,00-02,0.0,2020-01,2020,0.0
2020-01-08,00-02,0.0,2020-01,2020,0.0
2020-01-08,03-04,0.0,2020-01,2020,0.0
2020-01-09,00-02,0.0,2020-01,2020,0.0
2020-01-09,03-04,0.0,2020-01,2020,0.0
2020-01-10,00-02,0.0,2020-01,2020,0.0
2020-01-10,03-04,0.0,2020-01,2020,0.0
2020-01-11,00-02,0.0,2020-01,2020,0.0
2020-01-11,03-04,0.0,2020-01,2020,0.0
2020-01-12,00-02,0.0,2020-01,2020,0.0
2020-01-12,03-04,0.0,2020-01,2020,0.0
2020-01-13,00-02,0.0,2020-01,2020,0.0
2020-01-13,03-04,0.0,2020-01,2020,0.0
2020-01-14,03-04,0.0,2020-01,2020,0.0
2020-01-14,00-02,0.0,2020-01,2020,0.0
2020-01-15,00-02,0.0,2020-01,2020,0.0
2020-01-15,03-04,0.0,2020-01,2020,0.0
2020-01-16,00-02,0.0,2020-01,2020,0.0
2020-01-16,03-04,0.0,2020-01,2020,0.0
2020-01-17,00-02,0.0,2020-01,2020,0.0
2020-01-17,03-04,0.0,2020-01,2020,0.0
2020-01-18,00-02,0.0,2020-01,2020,0.0
2020-01-18,03-04,0.0,2020-01,2020,0.0
2020-01-19,00-02,0.0,2020-01,2020,0.0
2020-01-19,03-04,0.0,2020-01,2020,0.0
2020-01-20,00-02,0.0,2020-01,2020,0.0
2020-01-20,03-04,0.0,2020-01,2020,0.0
2020-01-21,03-04,0.0,2020-01,2020,0.0
2020-01-21,00-02,0.0,2020-01,2020,0.0
2020-01-22,00-02,0.0,2020-01,2020,0.0
2020-01-22,03-04,0.0,2020-01,2020,0.0
2020-01-23,00-02,0.0,2020-01,2020,0.0
2020-01-23,03-04,0.0,2020-01,2020,0.0
2020-01-24,00-02,0.0,2020-01,2020,0.0
2020-01-24,03-04,0.0,2020-01,2020,0.0
2020-01-25,00-02,0.0,2020-01,2020,0.0
2020-01-25,03-04,0.0,2020-01,2020,0.0
2020-01-26,00-02,0.0,2020-01,2020,0.0
2020-01-26,03-04,0.0,2020-01,2020,0.0
2020-01-27,00-02,0.0,2020-01,2020,0.0
2020-01-27,03-04,0.0,2020-01,2020,0.0
2020-01-28,00-02,0.0,2020-01,2020,0.0
2020-01-28,03-04,0.0,2020-01,2020,0.0
2020-01-29,03-04,0.0,2020-01,2020,0.0
2020-01-29,00-02,0.0,2020-01,2020,0.0
2020-01-30,00-02,0.0,2020-01,2020,0.0
2020-01-30,03-04,0.0,2020-01,2020,0.0
2020-01-31,00-02,0.0,2020-01,2020,0.0
2020-01-31,03-04,0.0,2020-01,2020,0.0
2020-02-01,00-02,0.0,2020-02,2020,0.0
2020-02-01,03-04,0.0,2020-02,2020,0.0
2020-02-02,00-02,0.0,2020-02,2020,0.0
2020-02-02,03-04,0.0,2020-02,2020,0.0
2020-02-03,00-02,0.0,2020-02,2020,0.0
2020-02-03,03-04,0.0,2020-02,2020,0.0
2020-02-04,00-02,0.0,2020-02,2020,0.0
2020-02-04,03-04,0.0,2020-02,2020,0.0
2020-02-05,03-04,0.0,2020-02,2020,0.0
2020-02-05,00-02,0.0,2020-02,2020,0.0
2020-02-06,00-02,0.0,2020-02,2020,0.0
2020-02-06,03-04,0.0,2020-02,2020,0.0
2020-02-07,00-02,0.0,2020-02,2020,0.0
2020-02-07,03-04,0.0,2020-02,2020,0.0
2020-02-08,00-02,0.0,2020-02,2020,0.0
2020-02-08,03-04,0.0,2020-02,2020,0.0
2020-02-09,00-02,0.0,2020-02,2020,0.0
2020-02-09,03-04,0.0,2020-02,2020,0.0
2020-02-10,00-02,0.0,2020-02,2020,0.0
2020-02-10,03-04,0.0,2020-02,2020,0.0
2020-02-11,00-02,0.0,2020-02,2020,0.0
2020-02-11,03-04,0.0,2020-02,2020,0.0
2020-02-12,03-04,0.0,2020-02,2020,0.0
2020-02-12,00-02,0.0,2020-02,2020,0.0
2020-02-13,00-02,0.0,2020-02,2020,0.0
2020-02-13,03-04,0.0,2020-02,2020,0.0
2020-02-14,00-02,0.0,2020-02,2020,0.0
2020-02-14,03-04,0.0,2020-02,2020,0.0
2020-02-15,00-02,0.0,2020-02,2020,0.0
2020-02-15,03-04,0.0,2020-02,2020,0.0
2020-02-16,00-02,0.0,2020-02,2020,0.0
2020-02-16,03-04,0.0,2020-02,2020,0.0
2020-02-17,00-02,0.0,2020-02,2020,0.0
2020-02-17,03-04,0.0,2020-02,2020,0.0
2020-02-18,00-02,0.0,2020-02,2020,0.0
2020-02-18,03-04,0.0,2020-02,2020,0.0
2020-02-19,03-04,0.0,2020-02,2020,0.0
2020-02-19,00-02,0.0,2020-02,2020,0.0
2020-02-20,00-02,0.0,2020-02,2020,0.0
2020-02-20,03-04,0.0,2020-02,2020,0.0
2020-02-21,00-02,0.0,2020-02,2020,0.0
2020-02-21,03-04,0.0,2020-02,2020,0.0
2020-02-22,00-02,0.0,2020-02,2020,0.0
2020-02-22,03-04,0.0,2020-02,2020,0.0
2020-02-23,00-02,0.0,2020-02,2020,0.0
2020-02-23,03-04,0.0,2020-02,2020,0.0
2020-02-24,00-02,0.0,2020-02,2020,0.0
2020-02-24,03-04,0.0,2020-02,2020,0.0
2020-02-25,00-02,0.0,2020-02,2020,0.0
2020-02-25,03-04,0.0,2020-02,2020,0.0
2020-02-26,03-04,0.0,2020-02,2020,0.0
2020-02-26,00-02,0.0,2020-02,2020,0.0
2020-02-27,03-04,0.0,2020-02,2020,0.0
2020-02-27,00-02,0.0,2020-02,2020,0.0
2020-02-28,00-02,0.0,2020-02,2020,0.0
2020-02-28,03-04,0.0,2020-02,2020,0.0
2020-02-29,00-02,0.0,2020-02,2020,0.0
2020-02-29,03-04,0.0,2020-02,2020,0.0
2020-03-01,00-02,0.0,2020-03,2020,0.0
2020-03-01,03-04,0.0,2020-03,2020,0.0
2020-03-02,00-02,0.0,2020-03,2020,0.0
2020-03-02,03-04,0.0,2020-03,2020,0.0
2020-03-03,00-02,0.0,2020-03,2020,0.0
2020-03-03,03-04,0.0,2020-03,2020,0.0
2020-03-04,00-02,0.0,2020-03,2020,0.0
2020-03-04,03-04,0.0,2020-03,2020,0.0
2020-03-05,00-02,0.0,2020-03,2020,0.0
2020-03-05,03-04,0.0,2020-03,2020,0.0
2020-03-06,03-04,0.0,2020-03,2020,0.0
2020-03-06,00-02,0.0,2020-03,2020,0.0
2020-03-07,00-02,0.0,2020-03,2020,0.0
2020-03-07,03-04,0.0,2020-03,2020,0.0
2020-03-08,00-02,0.0,2020-03,2020,0.0
2020-03-08,03-04,0.0,2020-03,2020,0.0
2020-03-09,00-02,0.0,2020-03,2020,0.0
2020-03-09,03-04,0.0,2020-03,2020,0.0
2020-03-10,00-02,0.0,2020-03,2020,0.0
2020-03-10,03-04,0.0,2020-03,2020,0.0
2020-03-11,00-02,0.0,2020-03,2020,0.0
2020-03-11,03-04,0.0,2020-03,2020,0.0
2020-03-12,00-02,0.0,2020-03,2020,0.0
2020-03-12,03-04,0.0,2020-03,2020,0.0
2020-03-13,03-04,0.0,2020-03,2020,0.0
2020-03-13,00-02,0.0,2020-03,2020,0.0
2020-03-14,00-02,0.0,2020-03,2020,0.0
2020-03-14,03-04,0.0,2020-03,2020,0.0
2020-03-15,00-02,0.0,2020-03,2020,0.0
2020-03-15,03-04,0.0,2020-03,2020,0.0
2020-03-16,00-02,0.0,2020-03,2020,0.0
2020-03-16,03-04,0.0,2020-03,2020,0.0
2020-03-17,00-02,0.0,2020-03,2020,0.0
2020-03-17,03-04,0.0,2020-03,2020,0.0
2020-03-18,00-02,0.0,2020-03,2020,0.0
2020-03-18,03-04,0.0,2020-03,2020,0.0
2020-03-19,00-02,0.0,2020-03,2020,0.0
2020-03-19,03-04,0.0,2020-03,2020,0.0
2020-03-20,03-04,0.0,2020-03,2020,0.0
2020-03-20,00-02,0.0,2020-03,2020,0.0
2020-03-21,00-02,0.0,2020-03,2020,0.0
2020-03-21,03-04,0.0,2020-03,2020,0.0
2020-03-22,00-02,0.0,2020-03,2020,0.0
2020-03-22,03-04,0.0,2020-03,2020,0.0
2020-03-23,00-02,0.0,2020-03,2020,0.0
2020-03-23,03-04,0.0,2020-03,2020,0.0
2020-03-24,00-02,0.0,2020-03,2020,0.0
2020-03-24,03-04,0.0,2020-03,2020,0.0
2020-03-25,00-02,0.0,2020-03,2020,0.0
2020-03-25,03-04,0.0,2020-03,2020,0.0
2020-03-26,03-04,0.0,2020-03,2020,0.0
2020-03-26,00-02,0.0,2020-03,2020,0.0
2020-03-27,03-04,0.0,2020-03,2020,0.0
2020-03-27,00-02,0.0,2020-03,2020,0.0
2020-03-28,00-02,0.0,2020-03,2020,0.0
2020-03-28,03-04,0.0,2020-03,2020,0.0
2020-03-29,00-02,0.0,2020-03,2020,0.0
2020-03-29,03-04,0.0,2020-03,2020,0.0
2020-03-30,00-02,0.0,2020-03,2020,0.0
2020-03-30,03-04,0.0,2020-03,2020,0.0
2020-03-31,00-02,0.0,2020-03,2020,0.0
2020-03-31,03-04,0.0,2020-03,2020,0.0
2020-04-01,00-02,0.0,2020-04,2020,0.0
2020-04-01,03-04,0.0,2020-04,2020,0.0
2020-04-02,00-02,0.0,2020-04,2020,0.0
2020-04-02,03-04,0.0,2020-04,2020,0.0
2020-04-03,03-04,0.0,2020-04,2020,0.0
2020-04-03,00-02,1.0,2020-04,2020,1.0
2020-04-04,00-02,0.0,2020-04,2020,1.0
2020-04-04,03-04,0.0,2020-04,2020,1.0
2020-04-05,00-02,0.0,2020-04,2020,1.0
2020-04-05,03-04,0.0,2020-04,2020,1.0
2020-04-06,00-02,0.0,2020-04,2020,1.0
2020-04-06,03-04,0.0,2020-04,2020,1.0
2020-04-07,00-02,0.0,2020-04,2020,1.0
2020-04-07,03-04,0.0,2020-04,2020,1.0
2020-04-08,00-02,0.0,2020-04,2020,1.0
2020-04-08,03-04,0.0,2020-04,2020,1.0
2020-04-09,00-02,0.0,2020-04,2020,1.0
2020-04-09,03-04,0.0,2020-04,2020,1.0
2020-04-10,03-04,0.0,2020-04,2020,1.0
2020-04-10,00-02,0.0,2020-04,2020,1.0
2020-04-11,00-02,0.0,2020-04,2020,1.0
2020-04-11,03-04,0.0,2020-04,2020,1.0
2020-04-12,00-02,0.0,2020-04,2020,1.0
2020-04-12,03-04,0.0,2020-04,2020,1.0
2020-04-13,00-02,0.0,2020-04,2020,1.0
2020-04-13,03-04,0.0,2020-04,2020,1.0
2020-04-14,00-02,0.0,2020-04,2020,1.0
2020-04-14,03-04,0.0,2020-04,2020,1.0
2020-04-15,00-02,0.0,2020-04,2020,1.0
2020-04-15,03-04,0.0,2020-04,2020,1.0
2020-04-16,00-02,0.0,2020-04,2020,1.0
2020-04-16,03-04,0.0,2020-04,2020,1.0
2020-04-17,03-04,0.0,2020-04,2020,1.0
2020-04-17,00-02,0.0,2020-04,2020,1.0
2020-04-18,00-02,1.0,2020-04,2020,2.0
2020-04-18,03-04,0.0,2020-04,2020,2.0
2020-04-19,00-02,0.0,2020-04,2020,2.0
2020-04-19,03-04,0.0,2020-04,2020,2.0
2020-04-20,00-02,0.0,2020-04,2020,2.0
2020-04-20,03-04,0.0,2020-04,2020,2.0
2020-04-21,00-02,0.0,2020-04,2020,2.0
2020-04-21,03-04,0.0,2020-04,2020,2.0
2020-04-22,00-02,1.0,2020-04,2020,3.0
2020-04-22,03-04,0.0,2020-04,2020,3.0
2020-04-23,00-02,0.0,2020-04,2020,3.0
2020-04-23,03-04,0.0,2020-04,2020,3.0
2020-04-24,00-02,0.0,2020-04,2020,3.0
2020-04-24,03-04,0.0,2020-04,2020,3.0
2020-04-25,03-04,0.0,2020-04,2020,3.0
2020-04-25,00-02,0.0,2020-04,2020,3.0
2020-04-26,00-02,0.0,2020-04,2020,3.0
2020-04-26,03-04,0.0,2020-04,2020,3.0
2020-04-27,00-02,0.0,2020-04,2020,3.0
2020-04-27,03-04,0.0,2020-04,2020,3.0
2020-04-28,00-02,0.0,2020-04,2020,3.0
2020-04-28,03-04,0.0,2020-04,2020,3.0
2020-04-29,00-02,0.0,2020-04,2020,3.0
2020-04-29,03-04,0.0,2020-04,2020,3.0
2020-04-30,00-02,0.0,2020-04,2020,3.0
2020-04-30,03-04,0.0,2020-04,2020,3.0
2020-05-01,00-02,0.0,2020-05,2020,3.0
2020-05-01,03-04,0.0,2020-05,2020,3.0
2020-05-02,03-04,0.0,2020-05,2020,3.0
2020-05-02,00-02,0.0,2020-05,2020,3.0
2020-05-03,00-02,0.0,2020-05,2020,3.0
2020-05-03,03-04,0.0,2020-05,2020,3.0
2020-05-04,00-02,0.0,2020-05,2020,3.0
2020-05-04,03-04,0.0,2020-05,2020,3.0
2020-05-05,00-02,0.0,2020-05,2020,3.0
2020-05-05,03-04,0.0,2020-05,2020,3.0
2020-05-06,00-02,1.0,2020-05,2020,4.0
2020-05-06,03-04,0.0,2020-05,2020,4.0
2020-05-07,00-02,0.0,2020-05,2020,4.0
2020-05-07,03-04,0.0,2020-05,2020,4.0
2020-05-08,00-02,0.0,2020-05,2020,4.0
2020-05-08,03-04,0.0,2020-05,2020,4.0
2020-05-09,03-04,0.0,2020-05,2020,4.0
2020-05-09,00-02,1.0,2020-05,2020,5.0
2020-05-10,00-02,1.0,2020-05,2020,6.0
2020-05-10,03-04,0.0,2020-05,2020,6.0
2020-05-11,00-02,1.0,2020-05,2020,7.0
2020-05-11,03-04,0.0,2020-05,2020,7.0
2020-05-12,00-02,0.0,2020-05,2020,7.0
2020-05-12,03-04,0.0,2020-05,2020,7.0
2020-05-13,00-02,1.0,2020-05,2020,8.0
2020-05-13,03-04,0.0,2020-05,2020,8.0
2020-05-14,00-02,0.0,2020-05,2020,8.0
2020-05-14,03-04,1.0,2020-05,2020,9.0
2020-05-15,00-02,3.0,2020-05,2020,12.0
2020-05-15,03-04,0.0,2020-05,2020,12.0
2020-05-16,03-04,0.0,2020-05,2020,12.0
2020-05-16,00-02,0.0,2020-05,2020,12.0
2020-05-17,00-02,1.0,2020-05,2020,13.0
2020-05-17,03-04,0.0,2020-05,2020,13.0
2020-05-18,00-02,1.0,2020-05,2020,14.0
2020-05-18,03-04,0.0,2020-05,2020,14.0
2020-05-19,00-02,0.0,2020-05,2020,14.0
2020-05-19,03-04,0.0,2020-05,2020,14.0
2020-05-20,00-02,0.0,2020-05,2020,14.0
2020-05-20,03-04,0.0,2020-05,2020,14.0
2020-05-21,00-02,0.0,2020-05,2020,14.0
2020-05-21,03-04,0.0,2020-05,2020,14.0
2020-05-22,00-02,1.0,2020-05,2020,15.0
2020-05-22,03-04,0.0,2020-05,2020,15.0
2020-05-23,03-04,0.0,2020-05,2020,15.0
2020-05-23,00-02,1.0,2020-05,2020,16.0
2020-05-24,03-04,0.0,2020-05,2020,16.0
2020-05-24,00-02,0.0,2020-05,2020,16.0
2020-05-25,00-02,0.0,2020-05,2020,16.0
2020-05-25,03-04,0.0,2020-05,2020,16.0
2020-05-26,00-02,0.0,2020-05,2020,16.0
2020-05-26,03-04,0.0,2020-05,2020,16.0
2020-05-27,00-02,0.0,2020-05,2020,16.0
2020-05-27,03-04,0.0,2020-05,2020,16.0
2020-05-28,00-02,0.0,2020-05,2020,16.0
2020-05-28,03-04,0.0,2020-05,2020,16.0
2020-05-29,00-02,0.0,2020-05,2020,16.0
2020-05-29,03-04,0.0,2020-05,2020,16.0
2020-05-30,00-02,0.0,2020-05,2020,16.0
2020-05-30,03-04,0.0,2020-05,2020,16.0
2020-05-31,00-02,0.0,2020-05,2020,16.0
2020-05-31,03-04,0.0,2020-05,2020,16.0
2020-06-01,03-04,0.0,2020-06,2020,16.0
2020-06-01,00-02,1.0,2020-06,2020,17.0
2020-06-02,00-02,0.0,2020-06,2020,17.0
2020-06-02,03-04,0.0,2020-06,2020,17.0
2020-06-03,00-02,0.0,2020-06,2020,17.0
2020-06-03,03-04,0.0,2020-06,2020,17.0
2020-06-04,00-02,0.0,2020-06,2020,17.0
2020-06-04,03-04,0.0,2020-06,2020,17.0
2020-06-05,00-02,0.0,2020-06,2020,17.0
2020-06-05,03-04,0.0,2020-06,2020,17.0
2020-06-06,00-02,0.0,2020-06,2020,17.0
2020-06-06,03-04,0.0,2020-06,2020,17.0
2020-06-07,00-02,0.0,2020-06,2020,17.0
2020-06-07,03-04,1.0,2020-06,2020,18.0
2020-06-08,03-04,0.0,2020-06,2020,18.0
2020-06-08,00-02,0.0,2020-06,2020,18.0
2020-06-09,00-02,0.0,2020-06,2020,18.0
2020-06-09,03-04,0.0,2020-06,2020,18.0
2020-06-10,00-02,0.0,2020-06,2020,18.0
2020-06-10,03-04,0.0,2020-06,2020,18.0
2020-06-11,00-02,0.0,2020-06,2020,18.0
2020-06-11,03-04,0.0,2020-06,2020,18.0
2020-06-12,00-02,0.0,2020-06,2020,18.0
2020-06-12,03-04,0.0,2020-06,2020,18.0
2020-06-13,00-02,0.0,2020-06,2020,18.0
2020-06-13,03-04,0.0,2020-06,2020,18.0
2020-06-14,00-02,0.0,2020-06,2020,18.0
2020-06-14,03-04,0.0,2020-06,2020,18.0
2020-06-15,03-04,0.0,2020-06,2020,18.0
2020-06-15,00-02,0.0,2020-06,2020,18.0
2020-06-16,00-02,1.0,2020-06,2020,19.0
2020-06-16,03-04,0.0,2020-06,2020,19.0
2020-06-17,00-02,0.0,2020-06,2020,19.0
2020-06-17,03-04,0.0,2020-06,2020,19.0
2020-06-18,00-02,0.0,2020-06,2020,19.0
2020-06-18,03-04,0.0,2020-06,2020,19.0
2020-06-19,00-02,0.0,2020-06,2020,19.0
2020-06-19,03-04,0.0,2020-06,2020,19.0
2020-06-20,00-02,0.0,2020-06,2020,19.0
2020-06-20,03-04,0.0,2020-06,2020,19.0
2020-06-21,03-04,0.0,2020-06,2020,19.0
2020-06-21,00-02,0.0,2020-06,2020,19.0
2020-06-22,03-04,0.0,2020-06,2020,19.0
2020-06-22,00-02,0.0,2020-06,2020,19.0
2020-06-23,00-02,0.0,2020-06,2020,19.0
2020-06-23,03-04,0.0,2020-06,2020,19.0
2020-06-24,00-02,0.0,2020-06,2020,19.0
2020-06-24,03-04,0.0,2020-06,2020,19.0
2020-06-25,00-02,0.0,2020-06,2020,19.0
2020-06-25,03-04,0.0,2020-06,2020,19.0
2020-06-26,00-02,0.0,2020-06,2020,19.0
2020-06-26,03-04,0.0,2020-06,2020,19.0
2020-06-27,00-02,0.0,2020-06,2020,19.0
2020-06-27,03-04,0.0,2020-06,2020,19.0
2020-06-28,00-02,0.0,2020-06,2020,19.0
2020-06-28,03-04,0.0,2020-06,2020,19.0
2020-06-29,00-02,0.0,2020-06,2020,19.0
2020-06-29,03-04,0.0,2020-06,2020,19.0
2020-06-30,03-04,0.0,2020-06,2020,19.0
2020-06-30,00-02,0.0,2020-06,2020,19.0
2020-07-01,00-02,0.0,2020-07,2020,19.0
2020-07-01,03-04,0.0,2020-07,2020,19.0
2020-07-02,00-02,0.0,2020-07,2020,19.0
2020-07-02,03-04,0.0,2020-07,2020,19.0
2020-07-03,00-02,0.0,2020-07,2020,19.0
2020-07-03,03-04,0.0,2020-07,2020,19.0
2020-07-04,00-02,0.0,2020-07,2020,19.0
2020-07-04,03-04,0.0,2020-07,2020,19.0
2020-07-05,00-02,0.0,2020-07,2020,19.0
2020-07-05,03-04,0.0,2020-07,2020,19.0
2020-07-06,00-02,0.0,2020-07,2020,19.0
2020-07-06,03-04,0.0,2020-07,2020,19.0
2020-07-07,03-04,0.0,2020-07,2020,19.0
2020-07-07,00-02,0.0,2020-07,2020,19.0
2020-07-08,00-02,2.0,2020-07,2020,21.0
2020-07-08,03-04,0.0,2020-07,2020,21.0
2020-07-09,00-02,0.0,2020-07,2020,21.0
2020-07-09,03-04,0.0,2020-07,2020,21.0
2020-07-10,00-02,0.0,2020-07,2020,21.0
2020-07-10,03-04,0.0,2020-07,2020,21.0
2020-07-11,00-02,0.0,2020-07,2020,21.0
2020-07-11,03-04,0.0,2020-07,2020,21.0
2020-07-12,00-02,0.0,2020-07,2020,21.0
2020-07-12,03-04,0.0,2020-07,2020,21.0
2020-07-13,00-02,0.0,2020-07,2020,21.0
2020-07-13,03-04,0.0,2020-07,2020,21.0
2020-07-14,03-04,0.0,2020-07,2020,21.0
2020-07-14,00-02,0.0,2020-07,2020,21.0
2020-07-15,00-02,0.0,2020-07,2020,21.0
2020-07-15,03-04,0.0,2020-07,2020,21.0
2020-07-16,00-02,0.0,2020-07,2020,21.0
2020-07-16,03-04,0.0,2020-07,2020,21.0
2020-07-17,00-02,0.0,2020-07,2020,21.0
2020-07-17,03-04,0.0,2020-07,2020,21.0
2020-07-18,00-02,1.0,2020-07,2020,22.0
2020-07-18,03-04,0.0,2020-07,2020,22.0
2020-07-19,00-02,0.0,2020-07,2020,22.0
2020-07-19,03-04,0.0,2020-07,2020,22.0
2020-07-20,03-04,0.0,2020-07,2020,22.0
2020-07-20,00-02,0.0,2020-07,2020,22.0
2020-07-21,03-04,0.0,2020-07,2020,22.0
2020-07-21,00-02,0.0,2020-07,2020,22.0
2020-07-22,00-02,0.0,2020-07,2020,22.0
2020-07-22,03-04,0.0,2020-07,2020,22.0
2020-07-23,00-02,0.0,2020-07,2020,22.0
2020-07-23,03-04,0.0,2020-07,2020,22.0
2020-07-24,00-02,0.0,2020-07,2020,22.0
2020-07-24,03-04,0.0,2020-07,2020,22.0
2020-07-25,00-02,0.0,2020-07,2020,22.0
2020-07-25,03-04,0.0,2020-07,2020,22.0
2020-07-26,00-02,0.0,2020-07,2020,22.0
2020-07-26,03-04,0.0,2020-07,2020,22.0
2020-07-27,00-02,0.0,2020-07,2020,22.0
2020-07-27,03-04,0.0,2020-07,2020,22.0
2020-07-28,03-04,0.0,2020-07,2020,22.0
2020-07-28,00-02,0.0,2020-07,2020,22.0
2020-07-29,00-02,0.0,2020-07,2020,22.0
2020-07-29,03-04,0.0,2020-07,2020,22.0
2020-07-30,00-02,0.0,2020-07,2020,22.0
2020-07-30,03-04,0.0,2020-07,2020,22.0
2020-07-31,00-02,1.0,2020-07,2020,23.0
2020-07-31,03-04,0.0,2020-07,2020,23.0
2020-08-01,00-02,0.0,2020-08,2020,23.0
2020-08-01,03-04,0.0,2020-08,2020,23.0
2020-08-02,00-02,0.0,2020-08,2020,23.0
2020-08-02,03-04,0.0,2020-08,2020,23.0
2020-08-03,00-02,0.0,2020-08,2020,23.0
2020-08-03,03-04,0.0,2020-08,2020,23.0
2020-08-04,03-04,0.0,2020-08,2020,23.0
2020-08-04,00-02,0.0,2020-08,2020,23.0
2020-08-05,00-02,0.0,2020-08,2020,23.0
2020-08-05,03-04,0.0,2020-08,2020,23.0
2020-08-06,00-02,0.0,2020-08,2020,23.0
2020-08-06,03-04,0.0,2020-08,2020,23.0
2020-08-07,00-02,0.0,2020-08,2020,23.0
2020-08-07,03-04,0.0,2020-08,2020,23.0
2020-08-08,00-02,0.0,2020-08,2020,23.0
2020-08-08,03-04,0.0,2020-08,2020,23.0
2020-08-09,00-02,0.0,2020-08,2020,23.0
2020-08-09,03-04,0.0,2020-08,2020,23.0
2020-08-10,00-02,0.0,2020-08,2020,23.0
2020-08-10,03-04,0.0,2020-08,2020,23.0
2020-08-11,03-04,0.0,2020-08,2020,23.0
2020-08-11,00-02,0.0,2020-08,2020,23.0
2020-08-12,00-02,1.0,2020-08,2020,24.0
2020-08-12,03-04,0.0,2020-08,2020,24.0
2020-08-13,00-02,0.0,2020-08,2020,24.0
2020-08-13,03-04,0.0,2020-08,2020,24.0
2020-08-14,00-02,0.0,2020-08,2020,24.0
2020-08-14,03-04,0.0,2020-08,2020,24.0
2020-08-15,00-02,0.0,2020-08,2020,24.0
2020-08-15,03-04,0.0,2020-08,2020,24.0
2020-08-16,00-02,0.0,2020-08,2020,24.0
2020-08-16,03-04,0.0,2020-08,2020,24.0
2020-08-17,00-02,0.0,2020-08,2020,24.0
2020-08-17,03-04,0.0,2020-08,2020,24.0
2020-08-18,00-02,0.0,2020-08,2020,24.0
2020-08-18,03-04,0.0,2020-08,2020,24.0
2020-08-19,00-02,0.0,2020-08,2020,24.0
2020-08-19,03-04,0.0,2020-08,2020,24.0
2020-08-20,03-04,0.0,2020-08,2020,24.0
2020-08-20,00-02,0.0,2020-08,2020,24.0
2020-08-21,00-02,0.0,2020-08,2020,24.0
2020-08-21,03-04,0.0,2020-08,2020,24.0
2020-08-22,00-02,0.0,2020-08,2020,24.0
2020-08-22,03-04,0.0,2020-08,2020,24.0
2020-08-23,00-02,0.0,2020-08,2020,24.0
2020-08-23,03-04,0.0,2020-08,2020,24.0
2020-08-24,00-02,0.0,2020-08,2020,24.0
2020-08-24,03-04,0.0,2020-08,2020,24.0
2020-08-25,00-02,0.0,2020-08,2020,24.0
