data,faixaEtaria,quantidade,mes/ano,ano,acumulado
2021-12-03,00-02,0.0,2021-12,2021,119.0
2021-12-03,03-04,0.0,2021-12,2021,119.0
2021-12-04,00-02,0.0,2021-12,2021,119.0
2021-12-04,03-04,0.0,2021-12,2021,119.0
2021-12-05,00-02,0.0,2021-12,2021,119.0
2021-12-05,03-04,0.0,2021-12,2021,119.0
2021-12-06,03-04,0.0,2021-12,2021,119.0
2021-12-06,00-02,0.0,2021-12,2021,119.0
2021-12-07,00-02,0.0,2021-12,2021,119.0
2021-12-07,03-04,0.0,2021-12,2021,119.0
2021-12-08,00-02,0.0,2021-12,2021,119.0
2021-12-08,03-04,0.0,2021-12,2021,119.0
2021-12-09,00-02,0.0,2021-12,2021,119.0
2021-12-09,03-04,0.0,2021-12,2021,119.0
2021-12-10,00-02,0.0,2021-12,2021,119.0
2021-12-10,03-04,0.0,2021-12,2021,119.0
2021-12-11,00-02,0.0,2021-12,2021,119.0
2021-12-11,03-04,0.0,2021-12,2021,119.0
2021-12-12,00-02,0.0,2021-12,2021,119.0
2021-12-12,03-04,0.0,2021-12,2021,119.0
2021-12-13,03-04,0.0,2021-12,2021,119.0
2021-12-13,00-02,0.0,2021-12,2021,119.0
2021-12-14,00-02,0.0,2021-12,2021,119.0
2021-12-14,03-04,0.0,2021-12,2021,119.0
2021-12-15,00-02,0.0,2021-12,2021,119.0
2021-12-15,03-04,0.0,2021-12,2021,119.0
2021-12-16,00-02,0.0,2021-12,2021,119.0
2021-12-16,03-04,0.0,2021-12,2021,119.0
2021-12-17,00-02,0.0,2021-12,2021,119.0
2021-12-17,03-04,0.0,2021-12,2021,119.0
2021-12-18,00-02,0.0,2021-12,2021,119.0
2021-12-18,03-04,0.0,2021-12,2021,119.0
2021-12-19,00-02,0.0,2021-12,2021,119.0
2021-12-19,03-04,0.0,2021-12,2021,119.0
2021-12-20,03-04,0.0,2021-12,2021,119.0
2021-12-20,00-02,0.0,2021-12,2021,119.0
2021-12-21,00-02,0.0,2021-12,2021,119.0
2021-12-21,03-04,0.0,2021-12,2021,119.0
2021-12-22,00-02,0.0,2021-12,2021,119.0
2021-12-22,03-04,0.0,2021-12,2021,119.0
2021-12-23,00-02,0.0,2021-12,2021,119.0
2021-12-23,03-04,0.0,2021-12,2021,119.0
2021-12-24,00-02,0.0,2021-12,2021,119.0
2021-12-24,03-04,0.0,2021-12,2021,119.0
2021-12-25,00-02,0.0,2021-12,2021,119.0
2021-12-25,03-04,0.0,2021-12,2021,119.0
2021-12-26,00-02,0.0,2021-12,2021,119.0
2021-12-26,03-04,0.0,2021-12,2021,119.0
2021-12-27,00-02,0.0,2021-12,2021,119.0
2021-12-27,03-04,0.0,2021-12,2021,119.0
2021-12-28,03-04,0.0,2021-12,2021,119.0
2021-12-28,00-02,0.0,2021-12,2021,119.0
2021-12-29,00-02,0.0,2021-12,2021,119.0
2021-12-29,03-04,0.0,2021-12,2021,119.0
2021-12-30,00-02,0.0,2021-12,2021,119.0
2021-12-30,03-04,0.0,2021-12,2021,119.0
2021-12-31,00-02,0.0,2021-12,2021,119.0
2021-12-31,03-04,0.0,2021-12,2021,119.0
2022-01-01,00-02,0.0,2022-01,2022,119.0
2022-01-01,03-04,0.0,2022-01,2022,119.0
2022-01-02,00-02,0.0,2022-01,2022,119.0
2022-01-02,03-04,0.0,2022-01,2022,119.0
2022-01-03,00-02,0.0,2022-01,2022,119.0
2022-01-03,03-04,0.0,2022-01,2022,119.0
2022-01-04,03-04,0.0,2022-01,2022,119.0
2022-01-04,00-02,1.0,2022-01,2022,120.0
2022-01-05,00-02,0.0,2022-01,2022,120.0
2022-01-05,03-04,0.0,2022-01,2022,120.0
2022-01-06,00-02,0.0,2022-01,2022,120.0
2022-01-06,03-04,0.0,2022-01,2022,120.0
2022-01-07,00-02,0.0,2022-01,2022,120.0
2022-01-07,03-04,0.0,2022-01,2022,120.0
2022-01-08,00-02,0.0,2022-01,2022,120.0
2022-01-08,03-04,0.0,2022-01,2022,120.0
2022-01-09,00-02,0.0,2022-01,2022,120.0
2022-01-09,03-04,0.0,2022-01,2022,120.0
2022-01-10,00-02,0.0,2022-01,2022,120.0
2022-01-10,03-04,0.0,2022-01,2022,120.0
2022-01-11,03-04,0.0,2022-01,2022,120.0
2022-01-11,00-02,0.0,2022-01,2022,120.0
2022-01-12,00-02,1.0,2022-01,2022,121.0
2022-01-12,03-04,0.0,2022-01,2022,121.0
2022-01-13,00-02,1.0,2022-01,2022,122.0
2022-01-13,03-04,0.0,2022-01,2022,122.0
2022-01-14,00-02,0.0,2022-01,2022,122.0
2022-01-14,03-04,0.0,2022-01,2022,122.0
2022-01-15,00-02,0.0,2022-01,2022,122.0
2022-01-15,03-04,1.0,2022-01,2022,123.0
2022-01-16,00-02,0.0,2022-01,2022,123.0
2022-01-16,03-04,0.0,2022-01,2022,123.0
2022-01-17,00-02,0.0,2022-01,2022,123.0
2022-01-17,03-04,0.0,2022-01,2022,123.0
2022-01-18,03-04,0.0,2022-01,2022,123.0
2022-01-18,00-02,1.0,2022-01,2022,124.0
2022-01-19,00-02,1.0,2022-01,2022,125.0
2022-01-19,03-04,0.0,2022-01,2022,125.0
2022-01-20,00-02,4.0,2022-01,2022,129.0
2022-01-20,03-04,0.0,2022-01,2022,129.0
2022-01-21,00-02,2.0,2022-01,2022,131.0
2022-01-21,03-04,0.0,2022-01,2022,131.0
2022-01-22,00-02,1.0,2022-01,2022,132.0
2022-01-22,03-04,0.0,2022-01,2022,132.0
2022-01-23,00-02,0.0,2022-01,2022,132.0
2022-01-23,03-04,0.0,2022-01,2022,132.0
2022-01-24,00-02,1.0,2022-01,2022,133.0
2022-01-24,03-04,0.0,2022-01,2022,133.0
2022-01-25,03-04,0.0,2022-01,2022,133.0
2022-01-25,00-02,1.0,2022-01,2022,134.0
2022-01-26,03-04,0.0,2022-01,2022,134.0
2022-01-26,00-02,0.0,2022-01,2022,134.0
2022-01-27,00-02,2.0,2022-01,2022,136.0
2022-01-27,03-04,0.0,2022-01,2022,136.0
2022-01-28,00-02,0.0,2022-01,2022,136.0
2022-01-28,03-04,0.0,2022-01,2022,136.0
2022-01-29,00-02,2.0,2022-01,2022,138.0
2022-01-29,03-04,0.0,2022-01,2022,138.0
2022-01-30,00-02,1.0,2022-01,2022,139.0
2022-01-30,03-04,0.0,2022-01,2022,139.0
2022-01-31,00-02,0.0,2022-01,2022,139.0
2022-01-31,03-04,0.0,2022-01,2022,139.0
2022-02-01,00-02,0.0,2022-02,2022,139.0
2022-02-01,03-04,0.0,2022-02,2022,139.0
2022-02-02,00-02,1.0,2022-02,2022,140.0
2022-02-02,03-04,0.0,2022-02,2022,140.0
2022-02-03,03-04,0.0,2022-02,2022,140.0
2022-02-03,00-02,0.0,2022-02,2022,140.0
2022-02-04,00-02,1.0,2022-02,2022,141.0
2022-02-04,03-04,0.0,2022-02,2022,141.0
2022-02-05,00-02,0.0,2022-02,2022,141.0
2022-02-05,03-04,0.0,2022-02,2022,141.0
2022-02-06,00-02,1.0,2022-02,2022,142.0
2022-02-06,03-04,0.0,2022-02,2022,142.0
2022-02-07,00-02,0.0,2022-02,2022,142.0
2022-02-07,03-04,0.0,2022-02,2022,142.0
2022-02-08,00-02,1.0,2022-02,2022,143.0
2022-02-08,03-04,0.0,2022-02,2022,143.0
2022-02-09,00-02,0.0,2022-02,2022,143.0
2022-02-09,03-04,0.0,2022-02,2022,143.0
2022-02-10,03-04,0.0,2022-02,2022,143.0
2022-02-10,00-02,1.0,2022-02,2022,144.0
2022-02-11,00-02,1.0,2022-02,2022,145.0
2022-02-11,03-04,0.0,2022-02,2022,145.0
2022-02-12,00-02,1.0,2022-02,2022,146.0
2022-02-12,03-04,0.0,2022-02,2022,146.0
2022-02-13,00-02,0.0,2022-02,2022,146.0
2022-02-13,03-04,0.0,2022-02,2022,146.0
2022-02-14,00-02,0.0,2022-02,2022,146.0
2022-02-14,03-04,0.0,2022-02,2022,146.0
2022-02-15,00-02,0.0,2022-02,2022,146.0
2022-02-15,03-04,0.0,2022-02,2022,146.0
2022-02-16,00-02,0.0,2022-02,2022,146.0
2022-02-16,03-04,0.0,2022-02,2022,146.0
2022-02-17,03-04,0.0,2022-02,2022,146.0
2022-02-17,00-02,0.0,2022-02,2022,146.0
2022-02-18,00-02,0.0,2022-02,2022,146.0
2022-02-18,03-04,0.0,2022-02,2022,146.0
2022-02-19,00-02,0.0,2022-02,2022,146.0
2022-02-19,03-04,0.0,2022-02,2022,146.0
2022-02-20,00-02,0.0,2022-02,2022,146.0
2022-02-20,03-04,0.0,2022-02,2022,146.0
2022-02-21,00-02,0.0,2022-02,2022,146.0
2022-02-21,03-04,0.0,2022-02,2022,146.0
2022-02-22,00-02,0.0,2022-02,2022,146.0
2022-02-22,03-04,0.0,2022-02,2022,146.0
2022-02-23,03-04,0.0,2022-02,2022,146.0
2022-02-23,00-02,0.0,2022-02,2022,146.0
2022-02-24,03-04,0.0,2022-02,2022,146.0
2022-02-24,00-02,0.0,2022-02,2022,146.0
2022-02-25,00-02,0.0,2022-02,2022,146.0
2022-02-25,03-04,0.0,2022-02,2022,146.0
2022-02-26,00-02,0.0,2022-02,2022,146.0
2022-02-26,03-04,0.0,2022-02,2022,146.0
2022-02-27,00-02,0.0,2022-02,2022,146.0
2022-02-27,03-04,0.0,2022-02,2022,146.0
2022-02-28,00-02,0.0,2022-02,2022,146.0
2022-02-28,03-04,0.0,2022-02,2022,146.0
2022-03-01,00-02,0.0,2022-03,2022,146.0
2022-03-01,03-04,0.0,2022-03,2022,146.0
2022-03-02,00-02,1.0,2022-03,2022,147.0
2022-03-02,03-04,0.0,2022-03,2022,147.0
2022-03-03,03-04,1.0,2022-03,2022,148.0
2022-03-03,00-02,0.0,2022-03,2022,148.0
2022-03-04,00-02,0.0,2022-03,2022,148.0
2022-03-04,03-04,0.0,2022-03,2022,148.0
2022-03-05,00-02,0.0,2022-03,2022,148.0
2022-03-05,03-04,0.0,2022-03,2022,148.0
2022-03-06,00-02,0.0,2022-03,2022,148.0
2022-03-06,03-04,0.0,2022-03,2022,148.0
2022-03-07,00-02,0.0,2022-03,2022,148.0
2022-03-07,03-04,0.0,2022-03,2022,148.0
2022-03-08,00-02,0.0,2022-03,2022,148.0
2022-03-08,03-04,0.0,2022-03,2022,148.0
2022-03-09,00-02,0.0,2022-03,2022,148.0
2022-03-09,03-04,0.0,2022-03,2022,148.0
2022-03-10,03-04,0.0,2022-03,2022,148.0
2022-03-10,00-02,0.0,2022-03,2022,148.0
2022-03-11,00-02,0.0,2022-03,2022,148.0
2022-03-11,03-04,0.0,2022-03,2022,148.0
2022-03-12,00-02,0.0,2022-03,2022,148.0
2022-03-12,03-04,0.0,2022-03,2022,148.0
2022-03-13,00-02,0.0,2022-03,2022,148.0
2022-03-13,03-04,0.0,2022-03,2022,148.0
2022-03-14,00-02,0.0,2022-03,2022,148.0
2022-03-14,03-04,0.0,2022-03,2022,148.0
2022-03-15,00-02,0.0,2022-03,2022,148.0
2022-03-15,03-04,0.0,2022-03,2022,148.0
2022-03-16,00-02,0.0,2022-03,2022,148.0
2022-03-16,03-04,0.0,2022-03,2022,148.0
2022-03-17,03-04,0.0,2022-03,2022,148.0
2022-03-17,00-02,0.0,2022-03,2022,148.0
2022-03-18,00-02,0.0,2022-03,2022,148.0
2022-03-18,03-04,0.0,2022-03,2022,148.0
2022-03-19,00-02,0.0,2022-03,2022,148.0
2022-03-19,03-04,0.0,2022-03,2022,148.0
2022-03-20,00-02,0.0,2022-03,2022,148.0
2022-03-20,03-04,0.0,2022-03,2022,148.0
2022-03-21,00-02,0.0,2022-03,2022,148.0
2022-03-21,03-04,0.0,2022-03,2022,148.0
2022-03-22,00-02,0.0,2022-03,2022,148.0
2022-03-22,03-04,0.0,2022-03,2022,148.0
2022-03-23,00-02,0.0,2022-03,2022,148.0
2022-03-23,03-04,0.0,2022-03,2022,148.0
2022-03-24,00-02,0.0,2022-03,2022,148.0
2022-03-24,03-04,0.0,2022-03,2022,148.0
2022-03-25,03-04,0.0,2022-03,2022,148.0
2022-03-25,00-02,0.0,2022-03,2022,148.0
2022-03-26,00-02,0.0,2022-03,2022,148.0
2022-03-26,03-04,0.0,2022-03,2022,148.0
2022-03-27,00-02,0.0,2022-03,2022,148.0
2022-03-27,03-04,0.0,2022-03,2022,148.0
2022-03-28,00-02,0.0,2022-03,2022,148.0
2022-03-28,03-04,0.0,2022-03,2022,148.0
2022-03-29,00-02,0.0,2022-03,2022,148.0
2022-03-29,03-04,0.0,2022-03,2022,148.0
2022-03-30,00-02,0.0,2022-03,2022,148.0
2022-03-30,03-04,0.0,2022-03,2022,148.0
2022-03-31,00-02,0.0,2022-03,2022,148.0
2022-03-31,03-04,0.0,2022-03,2022,148.0
2022-04-01,03-04,0.0,2022-04,2022,148.0
2022-04-01,00-02,0.0,2022-04,2022,148.0
2022-04-02,00-02,1.0,2022-04,2022,149.0
2022-04-02,03-04,0.0,2022-04,2022,149.0
2022-04-03,00-02,0.0,2022-04,2022,149.0
2022-04-03,03-04,0.0,2022-04,2022,149.0
2022-04-04,00-02,0.0,2022-04,2022,149.0
2022-04-04,03-04,0.0,2022-04,2022,149.0
2022-04-05,00-02,0.0,2022-04,2022,149.0
2022-04-05,03-04,0.0,2022-04,2022,149.0
2022-04-06,00-02,0.0,2022-04,2022,149.0
2022-04-06,03-04,0.0,2022-04,2022,149.0
2022-04-07,00-02,0.0,2022-04,2022,149.0
2022-04-07,03-04,0.0,2022-04,2022,149.0
2022-04-08,03-04,0.0,2022-04,2022,149.0
2022-04-08,00-02,0.0,2022-04,2022,149.0
2022-04-09,00-02,0.0,2022-04,2022,149.0
2022-04-09,03-04,0.0,2022-04,2022,149.0
2022-04-10,00-02,0.0,2022-04,2022,149.0
2022-04-10,03-04,0.0,2022-04,2022,149.0
2022-04-11,00-02,0.0,2022-04,2022,149.0
2022-04-11,03-04,0.0,2022-04,2022,149.0
2022-04-12,00-02,0.0,2022-04,2022,149.0
2022-04-12,03-04,0.0,2022-04,2022,149.0
2022-04-13,00-02,0.0,2022-04,2022,149.0
2022-04-13,03-04,0.0,2022-04,2022,149.0
2022-04-14,00-02,0.0,2022-04,2022,149.0
2022-04-14,03-04,0.0,2022-04,2022,149.0
2022-04-15,03-04,0.0,2022-04,2022,149.0
2022-04-15,00-02,0.0,2022-04,2022,149.0
2022-04-16,00-02,0.0,2022-04,2022,149.0
2022-04-16,03-04,0.0,2022-04,2022,149.0
2022-04-17,00-02,0.0,2022-04,2022,149.0
2022-04-17,03-04,0.0,2022-04,2022,149.0
2022-04-18,00-02,0.0,2022-04,2022,149.0
2022-04-18,03-04,0.0,2022-04,2022,149.0
2022-04-19,00-02,0.0,2022-04,2022,149.0
2022-04-19,03-04,0.0,2022-04,2022,149.0
2022-04-20,00-02,0.0,2022-04,2022,149.0
2022-04-20,03-04,0.0,2022-04,2022,149.0
2022-04-21,00-02,0.0,2022-04,2022,149.0
2022-04-21,03-04,0.0,2022-04,2022,149.0
2022-04-22,03-04,0.0,2022-04,2022,149.0
2022-04-22,00-02,0.0,2022-04,2022,149.0
2022-04-23,03-04,0.0,2022-04,2022,149.0
2022-04-23,00-02,0.0,2022-04,2022,149.0
2022-04-24,00-02,0.0,2022-04,2022,149.0
2022-04-24,03-04,0.0,2022-04,2022,149.0
2022-04-25,00-02,0.0,2022-04,2022,149.0
2022-04-25,03-04,0.0,2022-04,2022,149.0
2022-04-26,00-02,0.0,2022-04,2022,149.0
2022-04-26,03-04,0.0,2022-04,2022,149.0
2022-04-27,00-02,0.0,2022-04,2022,149.0
2022-04-27,03-04,0.0,2022-04,2022,149.0
2022-04-28,00-02,0.0,2022-04,2022,149.0
2022-04-28,03-04,0.0,2022-04,2022,149.0
2022-04-29,00-02,1.0,2022-04,2022,150.0
2022-04-29,03-04,0.0,2022-04,2022,150.0
2022-04-30,00-02,0.0,2022-04,2022,150.0
2022-04-30,03-04,0.0,2022-04,2022,150.0
2022-05-01,03-04,0.0,2022-05,2022,150.0
2022-05-01,00-02,0.0,2022-05,2022,150.0
2022-05-02,00-02,0.0,2022-05,2022,150.0
2022-05-02,03-04,0.0,2022-05,2022,150.0
2022-05-03,00-02,1.0,2022-05,2022,151.0
2022-05-03,03-04,0.0,2022-05,2022,151.0
2022-05-04,00-02,0.0,2022-05,2022,151.0
2022-05-04,03-04,0.0,2022-05,2022,151.0
2022-05-05,00-02,0.0,2022-05,2022,151.0
2022-05-05,03-04,0.0,2022-05,2022,151.0
2022-05-06,00-02,0.0,2022-05,2022,151.0
2022-05-06,03-04,0.0,2022-05,2022,151.0
2022-05-07,00-02,0.0,2022-05,2022,151.0
2022-05-07,03-04,0.0,2022-05,2022,151.0
2022-05-08,03-04,0.0,2022-05,2022,151.0
2022-05-08,00-02,0.0,2022-05,2022,151.0
2022-05-09,00-02,0.0,2022-05,2022,151.0
2022-05-09,03-04,0.0,2022-05,2022,151.0
2022-05-10,00-02,0.0,2022-05,2022,151.0
2022-05-10,03-04,0.0,2022-05,2022,151.0
2022-05-11,00-02,0.0,2022-05,2022,151.0
2022-05-11,03-04,0.0,2022-05,2022,151.0
2022-05-12,00-02,0.0,2022-05,2022,151.0
2022-05-12,03-04,0.0,2022-05,2022,151.0
2022-05-13,00-02,0.0,2022-05,2022,151.0
2022-05-13,03-04,0.0,2022-05,2022,151.0
2022-05-14,00-02,0.0,2022-05,2022,151.0
2022-05-14,03-04,0.0,2022-05,2022,151.0
2022-05-15,03-04,0.0,2022-05,2022,151.0
2022-05-15,00-02,0.0,2022-05,2022,151.0
2022-05-16,00-02,0.0,2022-05,2022,151.0
2022-05-16,03-04,0.0,2022-05,2022,151.0
2022-05-17,00-02,0.0,2022-05,2022,151.0
2022-05-17,03-04,0.0,2022-05,2022,151.0
2022-05-18,00-02,0.0,2022-05,2022,151.0
2022-05-18,03-04,0.0,2022-05,2022,151.0
2022-05-19,00-02,0.0,2022-05,2022,151.0
2022-05-19,03-04,0.0,2022-05,2022,151.0
2022-05-20,00-02,0.0,2022-05,2022,151.0
2022-05-20,03-04,0.0,2022-05,2022,151.0
2022-05-21,03-04,0.0,2022-05,2022,151.0
2022-05-21,00-02,0.0,2022-05,2022,151.0
2022-05-22,03-04,0.0,2022-05,2022,151.0
2022-05-22,00-02,0.0,2022-05,2022,151.0
2022-05-23,00-02,0.0,2022-05,2022,151.0
2022-05-23,03-04,0.0,2022-05,2022,151.0
2022-05-24,00-02,0.0,2022-05,2022,151.0
2022-05-24,03-04,0.0,2022-05,2022,151.0
2022-05-25,00-02,0.0,2022-05,2022,151.0
2022-05-25,03-04,0.0,2022-05,2022,151.0
2022-05-26,00-02,0.0,2022-05,2022,151.0
2022-05-26,03-04,0.0,2022-05,2022,151.0
2022-05-27,00-02,0.0,2022-05,2022,151.0
2022-05-27,03-04,0.0,2022-05,2022,151.0
2022-05-28,00-02,0.0,2022-05,2022,151.0
2022-05-28,03-04,0.0,2022-05,2022,151.0
2022-05-29,00-02,0.0,2022-05,2022,151.0
2022-05-29,03-04,0.0,2022-05,2022,151.0
2022-05-30,03-04,0.0,2022-05,2022,151.0
2022-05-30,00-02,0.0,2022-05,2022,151.0
2022-05-31,00-02,0.0,2022-05,2022,151.0
2022-05-31,03-04,0.0,2022-05,2022,151.0
2022-06-01,00-02,0.0,2022-06,2022,151.0
2022-06-01,03-04,0.0,2022-06,2022,151.0
2022-06-02,00-02,0.0,2022-06,2022,151.0
2022-06-02,03-04,0.0,2022-06,2022,151.0
2022-06-03,00-02,0.0,2022-06,2022,151.0
2022-06-03,03-04,0.0,2022-06,2022,151.0
2022-06-04,00-02,0.0,2022-06,2022,151.0
2022-06-04,03-04,0.0,2022-06,2022,151.0
2022-06-05,00-02,0.0,2022-06,2022,151.0
2022-06-05,03-04,0.0,2022-06,2022,151.0
2022-06-06,03-04,0.0,2022-06,2022,151.0
2022-06-06,00-02,0.0,2022-06,2022,151.0
2022-06-07,00-02,0.0,2022-06,2022,151.0
2022-06-07,03-04,0.0,2022-06,2022,151.0
2022-06-08,00-02,0.0,2022-06,2022,151.0
2022-06-08,03-04,0.0,2022-06,2022,151.0
2022-06-09,00-02,0.0,2022-06,2022,151.0
2022-06-09,03-04,0.0,2022-06,2022,151.0
2022-06-10,00-02,0.0,2022-06,2022,151.0
2022-06-10,03-04,0.0,2022-06,2022,151.0
2022-06-11,00-02,0.0,2022-06,2022,151.0
2022-06-11,03-04,0.0,2022-06,2022,151.0
2022-06-12,00-02,0.0,2022-06,2022,151.0
2022-06-12,03-04,0.0,2022-06,2022,151.0
2022-06-13,03-04,0.0,2022-06,2022,151.0
2022-06-13,00-02,0.0,2022-06,2022,151.0
2022-06-14,00-02,0.0,2022-06,2022,151.0
2022-06-14,03-04,0.0,2022-06,2022,151.0
2022-06-15,00-02,0.0,2022-06,2022,151.0
2022-06-15,03-04,0.0,2022-06,2022,151.0
2022-06-16,00-02,0.0,2022-06,2022,151.0
2022-06-16,03-04,0.0,2022-06,2022,151.0
2022-06-17,00-02,0.0,2022-06,2022,151.0
2022-06-17,03-04,0.0,2022-06,2022,151.0
2022-06-18,00-02,0.0,2022-06,2022,151.0
2022-06-18,03-04,0.0,2022-06,2022,151.0
2022-06-19,03-04,0.0,2022-06,2022,151.0
2022-06-19,00-02,0.0,2022-06,2022,151.0
2022-06-20,03-04,0.0,2022-06,2022,151.0
2022-06-20,00-02,0.0,2022-06,2022,151.0
2022-06-21,00-02,0.0,2022-06,2022,151.0
2022-06-21,03-04,0.0,2022-06,2022,151.0
2022-06-22,00-02,0.0,2022-06,2022,151.0
2022-06-22,03-04,0.0,2022-06,2022,151.0
2022-06-23,00-02,0.0,2022-06,2022,151.0
2022-06-23,03-04,0.0,2022-06,2022,151.0
2022-06-24,00-02,0.0,2022-06,2022,151.0
2022-06-24,03-04,0.0,2022-06,2022,151.0
2022-06-25,00-02,0.0,2022-06,2022,151.0
2022-06-25,03-04,0.0,2022-06,2022,151.0
2022-06-26,00-02,0.0,2022-06,2022,151.0
2022-06-26,03-04,0.0,2022-06,2022,151.0
2022-06-27,03-04,0.0,2022-06,2022,151.0
2022-06-27,00-02,0.0,2022-06,2022,151.0
2022-06-28,00-02,0.0,2022-06,2022,151.0
2022-06-28,03-04,0.0,2022-06,2022,151.0
2022-06-29,00-02,0.0,2022-06,2022,151.0
2022-06-29,03-04,0.0,2022-06,2022,151.0
2022-06-30,00-02,0.0,2022-06,2022,151.0
2022-06-30,03-04,0.0,2022-06,2022,151.0
2022-07-01,00-02,0.0,2022-07,2022,151.0
2022-07-01,03-04,0.0,2022-07,2022,151.0
2022-07-02,00-02,0.0,2022-07,2022,151.0
2022-07-02,03-04,0.0,2022-07,2022,151.0
2022-07-03,00-02,0.0,2022-07,2022,151.0
2022-07-03,03-04,0.0,2022-07,2022,151.0
2022-07-04,03-04,0.0,2022-07,2022,151.0
2022-07-04,00-02,0.0,2022-07,2022,151.0
2022-07-05,00-02,0.0,2022-07,2022,151.0
2022-07-05,03-04,0.0,2022-07,2022,151.0
2022-07-06,00-02,0.0,2022-07,2022,151.0
2022-07-06,03-04,0.0,2022-07,2022,151.0
2022-07-07,00-02,0.0,2022-07,2022,151.0
2022-07-07,03-04,0.0,2022-07,2022,151.0
2022-07-08,00-02,0.0,2022-07,2022,151.0
2022-07-08,03-04,0.0,2022-07,2022,151.0
2022-07-09,00-02,0.0,2022-07,2022,151.0
2022-07-09,03-04,0.0,2022-07,2022,151.0
2022-07-10,00-02,0.0,2022-07,2022,151.0
2022-07-10,03-04,0.0,2022-07,2022,151.0
2022-07-11,03-04,0.0,2022-07,2022,151.0
2022-07-11,00-02,0.0,2022-07,2022,151.0
2022-07-12,00-02,0.0,2022-07,2022,151.0
2022-07-12,03-04,0.0,2022-07,2022,151.0
2022-07-13,00-02,0.0,2022-07,2022,151.0
2022-07-13,03-04,0.0,2022-07,2022,151.0
2022-07-14,00-02,0.0,2022-07,2022,151.0
2022-07-14,03-04,0.0,2022-07,2022,151.0
2022-07-15,00-02,0.0,2022-07,2022,151.0
2022-07-15,03-04,0.0,2022-07,2022,151.0
2022-07-16,00-02,0.0,2022-07,2022,151.0
2022-07-16,03-04,0.0,2022-07,2022,151.0
2022-07-17,00-02,0.0,2022-07,2022,151.0
2022-07-17,03-04,0.0,2022-07,2022,151.0
2022-07-18,00-02,0.0,2022-07,2022,151.0
2022-07-18,03-04,0.0,2022-07,2022,151.0
2022-07-19,00-02,0.0,2022-07,2022,151.0
2022-07-19,03-04,0.0,2022-07,2022,151.0
